route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
8766,4,2475419,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850870,56688
8766,4,2475420,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850871,56688
8766,4,2475421,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850868,56688
8766,4,2475422,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850869,56688
8766,4,2475423,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850870,56688
8766,4,2475424,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850871,56688
8766,4,2475425,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850868,56688
8766,4,2475426,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850869,56688
8766,4,2475427,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850870,56688
8766,4,2475430,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850871,56688
8766,4,2475433,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850868,56688
8766,4,2475434,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850869,56688
8766,4,2475432,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850870,56688
8766,4,2475435,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850871,56690
8766,4,2475439,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850871,56692
8766,4,2475498,BLUE WESTBOUND TO H E HOLMES STATION,1,850871,56699
8766,4,2475499,BLUE WESTBOUND TO H E HOLMES STATION,1,850868,56699
8766,4,2475500,BLUE WESTBOUND TO H E HOLMES STATION,1,850869,56699
8766,4,2475440,BLUE WESTBOUND TO H E HOLMES STATION,1,850870,56699
8766,4,2475441,BLUE WESTBOUND TO H E HOLMES STATION,1,850871,56699
8766,4,2475442,BLUE WESTBOUND TO H E HOLMES STATION,1,850868,56699
8766,4,2475443,BLUE WESTBOUND TO H E HOLMES STATION,1,850869,56699
8766,4,2475444,BLUE WESTBOUND TO H E HOLMES STATION,1,850870,56699
8766,4,2475445,BLUE WESTBOUND TO H E HOLMES STATION,1,850871,56699
8766,4,2475446,BLUE WESTBOUND TO H E HOLMES STATION,1,850868,56699
8766,4,2475447,BLUE WESTBOUND TO H E HOLMES STATION,1,850869,56699
8766,4,2475448,BLUE WESTBOUND TO H E HOLMES STATION,1,850870,56699
8766,4,2475449,BLUE WESTBOUND TO H E HOLMES STATION,1,850871,56699
8766,4,2475450,BLUE WESTBOUND TO H E HOLMES STATION,1,850868,56699
8766,4,2475451,BLUE WESTBOUND TO H E HOLMES STATION,1,850869,56699
8766,4,2475452,BLUE WESTBOUND TO H E HOLMES STATION,1,850870,56699
8766,4,2475453,BLUE WESTBOUND TO H E HOLMES STATION,1,850871,56699
8766,4,2475454,BLUE WESTBOUND TO H E HOLMES STATION,1,850868,56699
8766,4,2475455,BLUE WESTBOUND TO H E HOLMES STATION,1,850869,56699
8766,4,2475456,BLUE WESTBOUND TO H E HOLMES STATION,1,850870,56699
8766,4,2475457,BLUE WESTBOUND TO H E HOLMES STATION,1,850871,56699
8766,4,2475458,BLUE WESTBOUND TO H E HOLMES STATION,1,850868,56699
8766,4,2475459,BLUE WESTBOUND TO H E HOLMES STATION,1,850869,56699
8766,4,2475460,BLUE WESTBOUND TO H E HOLMES STATION,1,850870,56699
8766,4,2475461,BLUE WESTBOUND TO H E HOLMES STATION,1,850871,56699
8766,4,2475462,BLUE WESTBOUND TO H E HOLMES STATION,1,850868,56699
8766,4,2475463,BLUE WESTBOUND TO H E HOLMES STATION,1,850869,56699
8766,4,2475464,BLUE WESTBOUND TO H E HOLMES STATION,1,850870,56699
8766,4,2475465,BLUE WESTBOUND TO H E HOLMES STATION,1,850871,56699
8766,4,2475466,BLUE WESTBOUND TO H E HOLMES STATION,1,850868,56699
8766,4,2475467,BLUE WESTBOUND TO H E HOLMES STATION,1,850869,56699
8766,4,2475468,BLUE WESTBOUND TO H E HOLMES STATION,1,850870,56699
8766,4,2475469,BLUE WESTBOUND TO H E HOLMES STATION,1,850871,56699
8766,4,2475470,BLUE WESTBOUND TO H E HOLMES STATION,1,850868,56699
8766,4,2475471,BLUE WESTBOUND TO H E HOLMES STATION,1,850869,56699
8766,4,2475472,BLUE WESTBOUND TO H E HOLMES STATION,1,850870,56699
8766,4,2475473,BLUE WESTBOUND TO H E HOLMES STATION,1,850871,56699
8766,4,2475474,BLUE WESTBOUND TO H E HOLMES STATION,1,850868,56699
8766,4,2475475,BLUE WESTBOUND TO H E HOLMES STATION,1,850869,56699
8766,4,2475476,BLUE WESTBOUND TO H E HOLMES STATION,1,850870,56699
8766,4,2475477,BLUE WESTBOUND TO H E HOLMES STATION,1,850871,56699
8766,4,2475478,BLUE WESTBOUND TO H E HOLMES STATION,1,850868,56699
8766,4,2475479,BLUE WESTBOUND TO H E HOLMES STATION,1,850869,56699
8766,4,2475480,BLUE WESTBOUND TO H E HOLMES STATION,1,850870,56699
8766,4,2475481,BLUE WESTBOUND TO H E HOLMES STATION,1,850871,56699
8766,4,2475482,BLUE WESTBOUND TO H E HOLMES STATION,1,850868,56699
8766,4,2475483,BLUE WESTBOUND TO H E HOLMES STATION,1,850869,56699
8766,4,2475484,BLUE WESTBOUND TO H E HOLMES STATION,1,850870,56699
8766,4,2475485,BLUE WESTBOUND TO H E HOLMES STATION,1,850871,56699
8766,4,2475486,BLUE WESTBOUND TO H E HOLMES STATION,1,850868,56699
8766,4,2475487,BLUE WESTBOUND TO H E HOLMES STATION,1,850869,56699
8766,4,2475488,BLUE WESTBOUND TO H E HOLMES STATION,1,850870,56699
8766,4,2475489,BLUE WESTBOUND TO H E HOLMES STATION,1,850871,56699
8766,4,2475490,BLUE WESTBOUND TO H E HOLMES STATION,1,850868,56699
8766,4,2475493,BLUE WESTBOUND TO H E HOLMES STATION,1,850869,56699
8766,4,2475495,BLUE WESTBOUND TO H E HOLMES STATION,1,850870,56699
8766,4,2475496,BLUE WESTBOUND TO H E HOLMES STATION,1,850871,56699
8766,4,2475497,BLUE WESTBOUND TO H E HOLMES STATION,1,850868,56702
8766,4,2475503,BLUE WESTBOUND TO H E HOLMES STATION,1,850868,56703
8746,5,2473668,GOLD NORTHBOUND TO DORAVILLE STATION,0,850716,56371
8746,5,2473672,GOLD NORTHBOUND TO DORAVILLE STATION,0,850720,56371
8746,5,2473673,GOLD NORTHBOUND TO DORAVILLE STATION,0,850721,56371
8746,5,2473674,GOLD NORTHBOUND TO DORAVILLE STATION,0,850717,56371
8746,5,2473676,GOLD NORTHBOUND TO DORAVILLE STATION,0,850718,56371
8746,5,2473719,GOLD NORTHBOUND TO DORAVILLE STATION,0,850719,56371
8746,5,2473720,GOLD NORTHBOUND TO DORAVILLE STATION,0,850723,56371
8746,5,2473721,GOLD NORTHBOUND TO DORAVILLE STATION,0,850716,56371
8746,5,2473722,GOLD NORTHBOUND TO DORAVILLE STATION,0,850722,56371
8746,5,2473723,GOLD NORTHBOUND TO DORAVILLE STATION,0,850720,56371
8746,5,2473724,GOLD NORTHBOUND TO DORAVILLE STATION,0,850721,56371
8746,5,2473725,GOLD NORTHBOUND TO DORAVILLE STATION,0,850724,56371
8746,5,2473726,GOLD NORTHBOUND TO DORAVILLE STATION,0,850717,56371
8746,5,2473727,GOLD NORTHBOUND TO DORAVILLE STATION,0,850725,56371
8746,5,2473728,GOLD NORTHBOUND TO DORAVILLE STATION,0,850718,56371
8746,5,2473729,GOLD NORTHBOUND TO DORAVILLE STATION,0,850719,56371
8746,5,2473730,GOLD NORTHBOUND TO DORAVILLE STATION,0,850723,56371
8746,5,2473731,GOLD NORTHBOUND TO DORAVILLE STATION,0,850716,56371
8746,5,2473732,GOLD NORTHBOUND TO DORAVILLE STATION,0,850722,56371
8746,5,2473733,GOLD NORTHBOUND TO DORAVILLE STATION,0,850720,56371
8746,5,2473734,GOLD NORTHBOUND TO DORAVILLE STATION,0,850721,56371
8746,5,2473735,GOLD NORTHBOUND TO DORAVILLE STATION,0,850724,56371
8746,5,2473736,GOLD NORTHBOUND TO DORAVILLE STATION,0,850717,56371
8746,5,2473737,GOLD NORTHBOUND TO DORAVILLE STATION,0,850725,56371
8746,5,2473738,GOLD NORTHBOUND TO DORAVILLE STATION,0,850718,56371
8746,5,2473739,GOLD NORTHBOUND TO DORAVILLE STATION,0,850719,56371
8746,5,2473740,GOLD NORTHBOUND TO DORAVILLE STATION,0,850723,56371
8746,5,2473741,GOLD NORTHBOUND TO DORAVILLE STATION,0,850722,56371
8746,5,2473742,GOLD NORTHBOUND TO DORAVILLE STATION,0,850720,56371
8746,5,2473743,GOLD NORTHBOUND TO DORAVILLE STATION,0,850721,56371
8746,5,2473744,GOLD NORTHBOUND TO DORAVILLE STATION,0,850724,56371
8746,5,2473745,GOLD NORTHBOUND TO DORAVILLE STATION,0,850717,56371
8746,5,2473746,GOLD NORTHBOUND TO DORAVILLE STATION,0,850725,56371
8746,5,2473747,GOLD NORTHBOUND TO DORAVILLE STATION,0,850718,56371
8746,5,2473748,GOLD NORTHBOUND TO DORAVILLE STATION,0,850719,56371
8746,5,2473749,GOLD NORTHBOUND TO DORAVILLE STATION,0,850723,56371
8746,5,2473750,GOLD NORTHBOUND TO DORAVILLE STATION,0,850722,56371
8746,5,2473751,GOLD NORTHBOUND TO DORAVILLE STATION,0,850720,56371
8746,5,2473752,GOLD NORTHBOUND TO DORAVILLE STATION,0,850721,56371
8746,5,2473753,GOLD NORTHBOUND TO DORAVILLE STATION,0,850724,56371
8746,5,2473754,GOLD NORTHBOUND TO DORAVILLE STATION,0,850717,56371
8746,5,2473755,GOLD NORTHBOUND TO DORAVILLE STATION,0,850725,56371
8746,5,2473756,GOLD NORTHBOUND TO DORAVILLE STATION,0,850718,56371
8746,5,2473757,GOLD NORTHBOUND TO DORAVILLE STATION,0,850719,56371
8746,5,2473758,GOLD NORTHBOUND TO DORAVILLE STATION,0,850723,56371
8746,5,2473759,GOLD NORTHBOUND TO DORAVILLE STATION,0,850722,56371
8746,5,2473760,GOLD NORTHBOUND TO DORAVILLE STATION,0,850720,56371
8746,5,2473761,GOLD NORTHBOUND TO DORAVILLE STATION,0,850721,56371
8746,5,2473762,GOLD NORTHBOUND TO DORAVILLE STATION,0,850724,56371
8746,5,2473763,GOLD NORTHBOUND TO DORAVILLE STATION,0,850717,56371
8746,5,2473764,GOLD NORTHBOUND TO DORAVILLE STATION,0,850725,56371
8746,5,2473765,GOLD NORTHBOUND TO DORAVILLE STATION,0,850718,56371
8746,5,2473766,GOLD NORTHBOUND TO DORAVILLE STATION,0,850719,56371
8746,5,2473696,GOLD NORTHBOUND TO DORAVILLE STATION,0,850723,56371
8746,5,2473697,GOLD NORTHBOUND TO DORAVILLE STATION,0,850722,56371
8746,5,2473698,GOLD NORTHBOUND TO DORAVILLE STATION,0,850720,56371
8746,5,2473699,GOLD NORTHBOUND TO DORAVILLE STATION,0,850721,56371
8746,5,2473700,GOLD NORTHBOUND TO DORAVILLE STATION,0,850724,56371
8746,5,2473701,GOLD NORTHBOUND TO DORAVILLE STATION,0,850717,56371
8746,5,2473702,GOLD NORTHBOUND TO DORAVILLE STATION,0,850725,56371
8746,5,2473703,GOLD NORTHBOUND TO DORAVILLE STATION,0,850718,56371
8746,5,2473704,GOLD NORTHBOUND TO DORAVILLE STATION,0,850726,56371
8746,5,2473705,GOLD NORTHBOUND TO DORAVILLE STATION,0,850719,56371
8746,5,2473706,GOLD NORTHBOUND TO DORAVILLE STATION,0,850723,56371
8746,5,2473707,GOLD NORTHBOUND TO DORAVILLE STATION,0,850722,56371
8746,5,2473708,GOLD NORTHBOUND TO DORAVILLE STATION,0,850720,56371
8746,5,2473709,GOLD NORTHBOUND TO DORAVILLE STATION,0,850721,56371
8746,5,2473710,GOLD NORTHBOUND TO DORAVILLE STATION,0,850724,56371
8746,5,2473711,GOLD NORTHBOUND TO DORAVILLE STATION,0,850717,56371
8746,5,2473712,GOLD NORTHBOUND TO DORAVILLE STATION,0,850725,56371
8746,5,2473713,GOLD NORTHBOUND TO DORAVILLE STATION,0,850718,56371
8746,5,2473714,GOLD NORTHBOUND TO DORAVILLE STATION,0,850726,56371
8746,5,2473715,GOLD NORTHBOUND TO DORAVILLE STATION,0,850719,56371
8746,5,2473716,GOLD NORTHBOUND TO DORAVILLE STATION,0,850723,56371
8746,5,2473717,GOLD NORTHBOUND TO DORAVILLE STATION,0,850722,56371
8746,5,2473718,GOLD NORTHBOUND TO DORAVILLE STATION,0,850720,56371
8746,5,2473675,GOLD NORTHBOUND TO DORAVILLE STATION,0,850721,56371
8746,5,2473767,GOLD NORTHBOUND TO DORAVILLE STATION,0,850724,56371
8746,5,2473677,GOLD NORTHBOUND TO DORAVILLE STATION,0,850717,56371
8746,5,2473768,GOLD NORTHBOUND TO DORAVILLE STATION,0,850725,56371
8746,5,2473678,GOLD NORTHBOUND TO DORAVILLE STATION,0,850718,56371
8746,5,2473679,GOLD NORTHBOUND TO DORAVILLE STATION,0,850719,56371
8746,5,2473680,GOLD NORTHBOUND TO DORAVILLE STATION,0,850722,56371
8746,5,2473681,GOLD NORTHBOUND TO DORAVILLE STATION,0,850721,56371
8746,5,2473682,GOLD NORTHBOUND TO DORAVILLE STATION,0,850717,56371
8746,5,2473683,GOLD NORTHBOUND TO DORAVILLE STATION,0,850718,56371
8746,5,2473684,GOLD NORTHBOUND TO DORAVILLE STATION,0,850719,56371
8746,5,2473685,GOLD NORTHBOUND TO DORAVILLE STATION,0,850722,56371
8746,5,2473686,GOLD NORTHBOUND TO DORAVILLE STATION,0,850721,56371
8746,5,2473687,GOLD NORTHBOUND TO DORAVILLE STATION,0,850717,56371
8746,5,2473688,GOLD NORTHBOUND TO DORAVILLE STATION,0,850718,56371
8746,5,2473689,GOLD NORTHBOUND TO DORAVILLE STATION,0,850719,56371
8746,5,2473690,GOLD NORTHBOUND TO DORAVILLE STATION,0,850722,56371
8746,5,2473691,GOLD NORTHBOUND TO DORAVILLE STATION,0,850721,56371
8746,5,2473692,GOLD NORTHBOUND TO DORAVILLE STATION,0,850717,56371
8746,5,2473693,GOLD NORTHBOUND TO DORAVILLE STATION,0,850718,56371
8746,5,2473695,GOLD NORTHBOUND TO DORAVILLE STATION,0,850719,56371
8746,5,2473694,GOLD NORTHBOUND TO DORAVILLE STATION,0,850722,56371
8746,5,2473770,GOLD SOUTHBOUND TO AIRPORT STATION,1,850717,56381
8746,5,2473771,GOLD SOUTHBOUND TO AIRPORT STATION,1,850718,56381
8746,5,2473769,GOLD SOUTHBOUND TO AIRPORT STATION,1,850719,56381
8746,5,2473772,GOLD SOUTHBOUND TO AIRPORT STATION,1,850716,56381
8746,5,2473773,GOLD SOUTHBOUND TO AIRPORT STATION,1,850720,56381
8746,5,2473791,GOLD SOUTHBOUND TO AIRPORT STATION,1,850721,56381
8746,5,2473792,GOLD SOUTHBOUND TO AIRPORT STATION,1,850724,56381
8746,5,2473793,GOLD SOUTHBOUND TO AIRPORT STATION,1,850717,56381
8746,5,2473794,GOLD SOUTHBOUND TO AIRPORT STATION,1,850725,56381
8746,5,2473795,GOLD SOUTHBOUND TO AIRPORT STATION,1,850718,56381
8746,5,2473796,GOLD SOUTHBOUND TO AIRPORT STATION,1,850719,56381
8746,5,2473797,GOLD SOUTHBOUND TO AIRPORT STATION,1,850723,56381
8746,5,2473798,GOLD SOUTHBOUND TO AIRPORT STATION,1,850716,56381
8746,5,2473799,GOLD SOUTHBOUND TO AIRPORT STATION,1,850722,56381
8746,5,2473800,GOLD SOUTHBOUND TO AIRPORT STATION,1,850720,56381
8746,5,2473801,GOLD SOUTHBOUND TO AIRPORT STATION,1,850721,56381
8746,5,2473802,GOLD SOUTHBOUND TO AIRPORT STATION,1,850724,56381
8746,5,2473803,GOLD SOUTHBOUND TO AIRPORT STATION,1,850717,56381
8746,5,2473804,GOLD SOUTHBOUND TO AIRPORT STATION,1,850725,56381
8746,5,2473805,GOLD SOUTHBOUND TO AIRPORT STATION,1,850718,56381
8746,5,2473806,GOLD SOUTHBOUND TO AIRPORT STATION,1,850719,56381
8746,5,2473807,GOLD SOUTHBOUND TO AIRPORT STATION,1,850723,56381
8746,5,2473808,GOLD SOUTHBOUND TO AIRPORT STATION,1,850722,56381
8746,5,2473809,GOLD SOUTHBOUND TO AIRPORT STATION,1,850720,56381
8746,5,2473810,GOLD SOUTHBOUND TO AIRPORT STATION,1,850721,56381
8746,5,2473811,GOLD SOUTHBOUND TO AIRPORT STATION,1,850724,56381
8746,5,2473812,GOLD SOUTHBOUND TO AIRPORT STATION,1,850717,56381
8746,5,2473813,GOLD SOUTHBOUND TO AIRPORT STATION,1,850725,56381
8746,5,2473814,GOLD SOUTHBOUND TO AIRPORT STATION,1,850718,56381
8746,5,2473815,GOLD SOUTHBOUND TO AIRPORT STATION,1,850719,56381
8746,5,2473816,GOLD SOUTHBOUND TO AIRPORT STATION,1,850723,56381
8746,5,2473817,GOLD SOUTHBOUND TO AIRPORT STATION,1,850722,56381
8746,5,2473818,GOLD SOUTHBOUND TO AIRPORT STATION,1,850720,56381
8746,5,2473819,GOLD SOUTHBOUND TO AIRPORT STATION,1,850721,56381
8746,5,2473820,GOLD SOUTHBOUND TO AIRPORT STATION,1,850724,56381
8746,5,2473821,GOLD SOUTHBOUND TO AIRPORT STATION,1,850717,56381
8746,5,2473822,GOLD SOUTHBOUND TO AIRPORT STATION,1,850725,56381
8746,5,2473823,GOLD SOUTHBOUND TO AIRPORT STATION,1,850718,56381
8746,5,2473824,GOLD SOUTHBOUND TO AIRPORT STATION,1,850719,56381
8746,5,2473825,GOLD SOUTHBOUND TO AIRPORT STATION,1,850723,56381
8746,5,2473826,GOLD SOUTHBOUND TO AIRPORT STATION,1,850722,56381
8746,5,2473827,GOLD SOUTHBOUND TO AIRPORT STATION,1,850720,56381
8746,5,2473828,GOLD SOUTHBOUND TO AIRPORT STATION,1,850721,56381
8746,5,2473829,GOLD SOUTHBOUND TO AIRPORT STATION,1,850724,56381
8746,5,2473830,GOLD SOUTHBOUND TO AIRPORT STATION,1,850717,56381
8746,5,2473831,GOLD SOUTHBOUND TO AIRPORT STATION,1,850725,56381
8746,5,2473832,GOLD SOUTHBOUND TO AIRPORT STATION,1,850718,56381
8746,5,2473833,GOLD SOUTHBOUND TO AIRPORT STATION,1,850719,56381
8746,5,2473834,GOLD SOUTHBOUND TO AIRPORT STATION,1,850723,56381
8746,5,2473835,GOLD SOUTHBOUND TO AIRPORT STATION,1,850722,56381
8746,5,2473836,GOLD SOUTHBOUND TO AIRPORT STATION,1,850720,56381
8746,5,2473837,GOLD SOUTHBOUND TO AIRPORT STATION,1,850721,56381
8746,5,2473838,GOLD SOUTHBOUND TO AIRPORT STATION,1,850724,56381
8746,5,2473839,GOLD SOUTHBOUND TO AIRPORT STATION,1,850717,56381
8746,5,2473840,GOLD SOUTHBOUND TO AIRPORT STATION,1,850725,56381
8746,5,2473841,GOLD SOUTHBOUND TO AIRPORT STATION,1,850718,56381
8746,5,2473842,GOLD SOUTHBOUND TO AIRPORT STATION,1,850726,56381
8746,5,2473843,GOLD SOUTHBOUND TO AIRPORT STATION,1,850719,56381
8746,5,2473844,GOLD SOUTHBOUND TO AIRPORT STATION,1,850723,56381
8746,5,2473845,GOLD SOUTHBOUND TO AIRPORT STATION,1,850722,56381
8746,5,2473846,GOLD SOUTHBOUND TO AIRPORT STATION,1,850720,56381
8746,5,2473847,GOLD SOUTHBOUND TO AIRPORT STATION,1,850721,56381
8746,5,2473848,GOLD SOUTHBOUND TO AIRPORT STATION,1,850724,56381
8746,5,2473849,GOLD SOUTHBOUND TO AIRPORT STATION,1,850717,56381
8746,5,2473850,GOLD SOUTHBOUND TO AIRPORT STATION,1,850725,56381
8746,5,2473851,GOLD SOUTHBOUND TO AIRPORT STATION,1,850718,56381
8746,5,2473852,GOLD SOUTHBOUND TO AIRPORT STATION,1,850726,56381
8746,5,2473853,GOLD SOUTHBOUND TO AIRPORT STATION,1,850719,56381
8746,5,2473854,GOLD SOUTHBOUND TO AIRPORT STATION,1,850723,56381
8746,5,2473855,GOLD SOUTHBOUND TO AIRPORT STATION,1,850722,56381
8746,5,2473856,GOLD SOUTHBOUND TO AIRPORT STATION,1,850720,56381
8746,5,2473857,GOLD SOUTHBOUND TO AIRPORT STATION,1,850721,56381
8746,5,2473858,GOLD SOUTHBOUND TO AIRPORT STATION,1,850724,56381
8746,5,2473859,GOLD SOUTHBOUND TO AIRPORT STATION,1,850717,56381
8746,5,2473860,GOLD SOUTHBOUND TO AIRPORT STATION,1,850725,56381
8746,5,2473861,GOLD SOUTHBOUND TO AIRPORT STATION,1,850718,56381
8746,5,2473862,GOLD SOUTHBOUND TO AIRPORT STATION,1,850726,56381
8746,5,2473863,GOLD SOUTHBOUND TO AIRPORT STATION,1,850719,56381
8746,5,2473864,GOLD SOUTHBOUND TO AIRPORT STATION,1,850723,56381
8746,5,2473865,GOLD SOUTHBOUND TO AIRPORT STATION,1,850722,56381
8746,5,2473774,GOLD SOUTHBOUND TO AIRPORT STATION,1,850721,56381
8746,5,2473866,GOLD SOUTHBOUND TO AIRPORT STATION,1,850724,56381
8746,5,2473775,GOLD SOUTHBOUND TO AIRPORT STATION,1,850717,56381
8746,5,2473776,GOLD SOUTHBOUND TO AIRPORT STATION,1,850718,56381
8746,5,2473777,GOLD SOUTHBOUND TO AIRPORT STATION,1,850719,56381
8746,5,2473778,GOLD SOUTHBOUND TO AIRPORT STATION,1,850722,56381
8746,5,2473779,GOLD SOUTHBOUND TO AIRPORT STATION,1,850721,56381
8746,5,2473780,GOLD SOUTHBOUND TO AIRPORT STATION,1,850717,56381
8746,5,2473781,GOLD SOUTHBOUND TO AIRPORT STATION,1,850718,56381
8746,5,2473782,GOLD SOUTHBOUND TO AIRPORT STATION,1,850719,56381
8746,5,2473785,GOLD SOUTHBOUND TO AIRPORT STATION,1,850722,56381
8746,5,2473783,GOLD SOUTHBOUND TO AIRPORT STATION,1,850721,56381
8746,5,2473784,GOLD SOUTHBOUND TO AIRPORT STATION,1,850717,56381
8746,5,2473789,GOLD SOUTHBOUND TO AIRPORT STATION,1,850718,56381
8746,5,2473786,GOLD SOUTHBOUND TO AIRPORT STATION,1,850719,56381
8746,5,2473787,GOLD SOUTHBOUND TO AIRPORT STATION,1,850722,56381
8746,5,2473790,GOLD SOUTHBOUND TO AIRPORT STATION,1,850721,56381
8746,5,2473788,GOLD SOUTHBOUND TO AIRPORT STATION,1,850717,56381
8747,5,2473867,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850727,56390
8747,5,2473871,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850731,56390
8747,5,2473872,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850732,56390
8747,5,2473873,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850728,56390
8747,5,2473920,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850729,56390
8747,5,2473921,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850734,56390
8747,5,2473922,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850730,56390
8747,5,2473923,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850735,56390
8747,5,2473924,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850727,56390
8747,5,2473925,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850731,56390
8747,5,2473926,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850733,56390
8747,5,2473927,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850732,56390
8747,5,2473928,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850737,56390
8747,5,2473929,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850728,56390
8747,5,2473930,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850729,56390
8747,5,2473931,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850734,56390
8747,5,2473932,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850730,56390
8747,5,2473933,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850735,56390
8747,5,2473934,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850727,56390
8747,5,2473935,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850731,56390
8747,5,2473936,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850733,56390
8747,5,2473937,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850732,56390
8747,5,2473938,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850737,56390
8747,5,2473939,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850728,56390
8747,5,2473940,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850729,56390
8747,5,2473941,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850734,56390
8747,5,2473942,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850730,56390
8747,5,2473943,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850735,56390
8747,5,2473944,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850731,56390
8747,5,2473945,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850733,56390
8747,5,2473946,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850732,56390
8747,5,2473947,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850737,56390
8747,5,2473948,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850728,56390
8747,5,2473949,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850729,56390
8747,5,2473950,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850734,56390
8747,5,2473951,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850730,56390
8747,5,2473952,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850735,56390
8747,5,2473953,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850731,56390
8747,5,2473954,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850733,56390
8747,5,2473955,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850732,56390
8747,5,2473956,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850737,56390
8747,5,2473957,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850728,56390
8747,5,2473958,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850729,56390
8747,5,2473959,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850734,56390
8747,5,2473960,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850730,56390
8747,5,2473961,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850735,56390
8747,5,2473962,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850731,56390
8747,5,2473963,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850733,56390
8747,5,2473964,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850732,56390
8747,5,2473965,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850737,56390
8747,5,2473966,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850728,56390
8747,5,2473967,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850729,56390
8747,5,2473894,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850734,56390
8747,5,2473895,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850730,56390
8747,5,2473896,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850735,56390
8747,5,2473897,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850731,56390
8747,5,2473898,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850733,56390
8747,5,2473899,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850732,56390
8747,5,2473900,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850737,56390
8747,5,2473901,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850736,56390
8747,5,2473902,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850728,56390
8747,5,2473903,RED NORTHBOUND TO NORTH SPRINGS STATION,0,850729,56390
